1,364064299232456	4,664252857251775	0
5,087104824103207	4,363078977415263	0
4,695623081988913	2,730384531502653	0
3,310472208480244	3,777496763407408	0
5,549921404552287	4,120839862308716	0
7,306113539063835	5,210107292788614	0
2,205850001184037	4,318710354525129	0
4,021888842145682	5,154976815383828	0
4,669052567026117	4,58143495014408	0
3,899506980432424	4,903199629746719	0
2,833993901183003	5,91851043835606	0
3,014745557295186	4,007634985134134	0
4,780828242448433	5,372127437340128	0
4,885051163931141	7,607254955230726	0
7,432957849681607	5,939653845234694	0
5,13772038533887	3,788589430236879	0
4,307994358671919	2,891046208597324	0
4,438205550897023	4,293633145484352	0
7,626943439641515	6,129836926255109	0
5,097484012215471	4,56085361201961	0
5,124234270799136	6,149287220508144	0
8,355274817151471	5,490330087743084	0
6,294955914022347	6,019079902612937	0
5,832136438824653	6,502445640963379	0
6,889047722178452	5,066226597788019	0
4,528793487881522	5,340061461311413	0
6,495037899362681	6,823867578519796	0
4,18594637620865	6,368342513448867	0
4,741788301505836	4,496068044078568	0
5,812230164696178	6,398166820236662	0
4,144621028709104	2,752091932400865	0
4,924481533971436	5,829537160683103	0
5,125246830023679	7,366285268613453	0
4,50383869521329	6,192732247997446	0
3,822799774277145	3,105317769350923	0
5,99998247906416	2,911051692448033	0
3,04915630294546	4,092466761373497	0
2,767153243350235	5,837814436993908	0
4,583968562801523	3,059472860221672	0
3,667347227930947	3,520219885618257	0
4,892573533345063	1,378113598129704	0
3,958476483321285	2,912916482650249	0
5,494471698923562	5,897816719987495	0
5,220763097053503	4,847841513944401	0
1,047528736669993	5,042080121135022	0
3,685534810665965	4,601783828130731	0
4,508633134534952	3,262628770374525	0
5,870079815978166	5,359633590834578	0
4,473672622427133	6,338147725435138	0
7,367448253730785	3,337739101143764	0
4,961103429536431	3,334058426586568	0
6,126251266546856	5,750250548230924	0
4,224108672852047	4,161185765272539	0
3,869944068701485	6,38871903958821	0
4,627219521492799	4,775248224130063	0
3,1123769333404		5,468929813757996	0
9,035415404009452	5,434544438171342	0
2,865795490101399	5,370178573225972	0
2,846340678364336	5,222859690707573	0
2,460391146747401	6,078782721539872	0
0,52821415528374	0,967267043802953	1
4,009219222711698	0,636135259525985	1
1,380713407071803	1,24075522152719	1
4,429621698688058	2,12135106680975	1
0,378415264734594	0,313223282608695	1
4,603514513909444	4,906187894790131	1
4,452602327780962	0,116089749838519	1
1,679693740686946	1,701601927575977	1
2,461248766219773	1,14151181527241	1
0,533527449436916	1,329785890014578	1
3,623137851342746	5,558971924084977	1
2,343932504156647	1,600065295814163	1
3,0525082653791		1,268614263065286	1
4,793719587978648	3,660276665587016	1
0,158651416676231	0,99517233491527	1
4,011394178496969	2,582124974361713	1
2,5895883931655		-0,561000366756612	1
2,341787967056507	3,028449286644427	1
1,044814830630061	0,496091668649286	1
1,721568990633476	0,418950928699957	1
1,892690766625132	2,418797629529524	1
4,059913013726106	2,269761548277136	1
1,186975165244055	4,451285871126113	1
3,237822727276379	2,346141713408467	1
3,007450918898127	1,23788317937331	1
3,284527396009985	2,402755180298593	1
2,937462764286006	0,428993093428028	1
4,303505572202869	2,651638606843718	1
-0,875703779457659	2,704909286672929	1
3,911526699237554	2,95781367660965	1
4,071173714551273	3,979764283747063	1
0,63585614531283	-1,458407578397778	1
4,683095366935563	2,586196712387322	1
2,030485514558656	1,39103449501521	1
-0,302341823196123	2,332059653536443	1
-0,061717981322289	0,741071703767663	1
1,687036160507042	3,133869498180203	1
2,563601678879423	-0,018119448491162	1
4,222814368995629	2,049104206368213	1
4,805679238088378	0,186514213842724	1
0,826052198248666	0,849052213818427	1
1,839199842823526	0,534414992058089	1
0,554017825131837	-1,568758529007295	1
0,742718128015497	2,386018452491549	1
1,724248999788574	1,748577055700333	1
1,824516636927986	2,252732260630557	1
1,248190555514709	0,942385364687124	1
2,762247025988721	1,36861769634242	1
2,343700058108618	0,560754460412178	1
1,780936117667344	3,116807040730578	1
0,664255950087352	2,208592787984025	1
1,645783554262929	1,886811306450714	1
1,462142130850828	-1,116452282947087	1
1,784681434644529	4,090012212381557	1
2,977706137486113	1,434299663390542	1
1,007835410793432	2,373436964284631	1
1,424725764174985	1,207280294165937	1
2,083082546405468	3,880652856599994	1
-1,780005459159905	2,877284180531276	1
0,487903374036522	3,416427236859651	1
